analysis,disease_category,project,taxon,genus,n_case,n_control,effect,se,stat,p,q,wilcoxon_p,rank_biserial,covariates,n_taxa_tested
within_project,cancer_other,PRJNA290926,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Eggerthellaceae.Gordonibacter,Gordonibacter,308,120,-0.06928729688251681,0.19363071649229444,-0.35783215668302354,0.7206469869872147,0.9501590096445363,0.03645614381504144,-0.1301406926406926,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Bacilli.Lactobacillales.Carnobacteriaceae.Granulicatella,Granulicatella,308,120,-0.32833583844750786,0.17117438677247623,-1.9181364959929985,0.055765028683716966,0.6089891132946301,0.006512822840317815,-0.16926406926406923,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Anaerobutyricum,Anaerobutyricum,308,120,0.3940945906151881,0.2596331898830521,1.5178898768400992,0.12978739873171094,0.6189860554896983,0.6867838821922732,0.02510822510822508,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Extibacter,Extibacter,308,120,0.5831474385331745,0.31230421113201645,1.8672416757347787,0.0625576578754793,0.6089891132946301,0.16619596711366125,0.08614718614718608,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae UCG-004,Lachnospiraceae UCG-004,308,120,-0.2625137091285522,0.20408747590404827,-1.286280346041288,0.19904716380267387,0.7433593266700123,0.007100986200274774,-0.16747835497835495,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Eubacterium] ventriosum group,[Eubacterium] ventriosum group,308,120,-0.4281701847456144,0.24069970077550304,-1.778856323319497,0.07597968771303586,0.6089891132946301,0.05783672670165935,-0.11801948051948052,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Ruminococcus] gnavus group,[Ruminococcus] gnavus group,308,120,-0.22351959153163747,0.34526216585246633,-0.6473909209824903,0.5177293226025039,0.8675464324690606,0.5054434839075799,-0.041450216450216404,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Monoglobales.Monoglobaceae.Monoglobus,Monoglobus,308,120,0.2091352147249736,0.2243279250767433,0.9322745469759406,0.351725206384783,0.812917891595562,0.6463056737748578,-0.02857142857142858,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.UCG-005,UCG-005,308,120,0.2579508859042164,0.26993988435176314,0.9555864133366684,0.3398257272687948,0.812917891595562,0.10203281532697771,0.10173160173160167,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Anaerovoracaceae.Family XIII UCG-001,Family XIII UCG-001,308,120,0.14776936879756672,0.20859456865600184,0.7084046806667178,0.47908325553708897,0.8375074694378458,0.9663450496739446,-0.0026515151515151825,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Butyribacter,Butyribacter,308,120,-0.22805289384879437,0.26375502704676124,-0.8646390417740276,0.3877258391946594,0.812917891595562,0.5983624924090815,-0.03279220779220782,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Eubacterium] xylanophilum group,[Eubacterium] xylanophilum group,308,120,-0.506195892526535,0.27122475211166447,-1.8663336903636722,0.06268481559181487,0.6089891132946301,0.03515294460406095,-0.1310606060606061,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Ruminococcus] gauvreauii group,[Ruminococcus] gauvreauii group,308,120,0.25985413015710374,0.33330810903164476,0.7796213866864932,0.4360487114161986,0.8375074694378458,0.7937678641089724,-0.01628787878787874,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.UCG-003,UCG-003,308,120,0.03188554786384638,0.25999202805317034,0.12264048287405774,0.9024499036770227,0.9793626722109556,0.8540172623851724,-0.011471861471861522,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Paludicola,Paludicola,308,120,-0.0638921328650212,0.2044184825737158,-0.312555557895705,0.7547720102809323,0.9501590096445363,0.38885876053548896,-0.053625541125541076,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Thomasclavelia,Thomasclavelia,308,120,-0.2714032540947831,0.2729045480574508,-0.994498831282388,0.3205472782428381,0.8056999155833497,0.1371957141318937,-0.09247835497835499,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Amedibacillus,Amedibacillus,308,120,-0.09246168444985435,0.13250564221992012,-0.6977943195535428,0.48568830587709166,0.8375074694378458,0.06457109833729358,-0.11498917748917747,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelotrichaceae.[Clostridium] innocuum group,[Clostridium] innocuum group,308,120,0.06825342280532835,0.1962920304217423,0.34771367262686514,0.728227775147452,0.9501590096445363,0.6575912356141916,0.02759740259740262,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Negativicutes.Veillonellales-Selenomonadales.Veillonellaceae.Veillonella,Veillonella,308,120,-0.1519542641525961,0.2911223633883316,-0.5219601214555355,0.6019706600621497,0.9330545230963321,0.7843917665332376,0.017045454545454586,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Barnesiellaceae.Barnesiella,Barnesiella,308,120,0.4698538380892593,0.3500330144008041,1.3423129212356375,0.1802128243259133,0.7433593266700123,0.11625214355557915,0.09772727272727266,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Hungatella,Hungatella,308,120,0.03752850143114256,0.21325115637924982,0.17598263975835693,0.8603915993277241,0.9793626722109556,0.8862054111036668,-0.008928571428571397,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.DTU089,DTU089,308,120,-0.03953286590031263,0.23719789182154286,-0.16666617732865602,0.867712170588597,0.9793626722109556,0.1746026127010165,-0.08446969696969697,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Bacilli.Lactobacillales.Lactobacillaceae.Leuconostoc,Leuconostoc,308,120,-0.09661781334988553,0.11658671592194716,-0.8287206015355087,0.4077287834910356,0.8333797113113475,0.013436980728583618,-0.1537878787878788,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Oscillospirales.Butyricicoccaceae.UCG-008,UCG-008,308,120,0.01025624762152993,0.1892953963353403,0.05418117830695046,0.9568163355377868,0.9793626722109556,0.10781133435209397,-0.10005411255411256,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.GCA-900066575,GCA-900066575,308,120,-0.0835213604005214,0.18707539412166943,-0.4464582891441141,0.6554941637872236,0.9501590096445363,0.20110964391454778,-0.07954545454545459,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae UCG-010,Lachnospiraceae UCG-010,308,120,0.4830916229175304,0.25752631648291147,1.8758922564311467,0.061356900135833045,0.6089891132946301,0.28794156872421706,0.06612554112554103,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Oscillospirales.Butyricicoccaceae.UCG-009,UCG-009,308,120,-0.01450820808248859,0.1353631763665473,-0.10717987322639429,0.9146969771573569,0.9793626722109556,0.1418554832384644,-0.09139610389610386,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Thermodesulfobacteriota.Desulfovibrionia.Desulfovibrionales.Desulfovibrionaceae.Desulfovibrio,Desulfovibrio,308,120,0.4559709770992428,0.2834167677776407,1.6088355698734889,0.10839658360195123,0.6089891132946301,0.0751595114461962,0.11071428571428577,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Coriobacteriales Incertae Sedis.Incertae Sedis,Incertae Sedis,308,120,-0.0768025377953887,0.27273367100046025,-0.28160269875610294,0.7783855549077355,0.9501590096445363,0.15303341473716092,-0.08890692640692643,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae NK4B4 group,Lachnospiraceae NK4B4 group,308,120,-0.13097169955215232,0.17436466904644593,-0.7511366853640807,0.4529870830052507,0.8375074694378458,0.024885540003353572,-0.13955627705627704,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Incertae Sedis.Incertae Sedis,Incertae Sedis,308,120,0.09405260785673075,0.1672483259761289,0.5623530597858105,0.5741726737569808,0.901312223107466,0.4142420794318553,-0.05081168831168836,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Clostridia vadinBB60 group.Incertae Sedis.Incertae Sedis,Incertae Sedis,308,120,-0.08078325898230135,0.20142989558675065,-0.4010490039077148,0.6885860734231437,0.9501590096445363,0.07630660724202737,-0.11028138528138531,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Pseudomonadota.Alphaproteobacteria.Rhodospirillales.Incertae Sedis.Incertae Sedis,Incertae Sedis,308,120,0.15243307461890235,0.20888192425218494,0.7297571351117419,0.4659416124909761,0.8375074694378458,0.7255686915505524,-0.021861471861471915,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Pseudomonadota.Gammaproteobacteria.Burkholderiales.Sutterellaceae.Sutterella,Sutterella,308,120,0.08332146712665447,0.25582765660489537,0.3256937433286878,0.7448167485563428,0.9501590096445363,0.9413994406598435,0.004599567099567103,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Bacilli.Izemoplasmatales.Incertae Sedis.Incertae Sedis,Incertae Sedis,308,120,-0.18670674884266014,0.16599064771355615,-1.124802821209861,0.2613089404944283,0.7538057291439536,0.05737891233313833,-0.11823593073593075,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae ND3007 group,Lachnospiraceae ND3007 group,308,120,0.36321228375063874,0.3108765582036062,1.1683488965827897,0.2433225606264621,0.7538057291439536,0.3097862688409968,0.06320346320346326,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.Oscillibacter,Oscillibacter,308,120,-0.15422206902632907,0.25244360019362116,-0.6109169291994039,0.5415819292334094,0.8759499029340361,0.22640546178268406,-0.07527056277056277,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Peptococcales.Peptococcaceae.Incertae Sedis,Incertae Sedis,308,120,0.09319472962631568,0.194532763609775,0.479069581375303,0.6321361028703925,0.9501590096445363,0.9483240617967897,-0.0040584415584415945,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Paraprevotella,Paraprevotella,308,120,-0.09126702718494731,0.29637140204810747,-0.3079481574613353,0.7582730006232244,0.9501590096445363,0.09238963544533303,-0.10470779220779225,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Thermodesulfobacteriota.Desulfovibrionia.Desulfovibrionales.Desulfovibrionaceae.Incertae Sedis,Incertae Sedis,308,120,-0.0958169740871815,0.1441676637830905,-0.6646218130533368,0.5066537109185008,0.8567053657349194,0.05658498954873851,-0.11861471861471862,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Lachnospirales.Defluviitaleaceae.Defluviitaleaceae UCG-011,Defluviitaleaceae UCG-011,308,120,0.1915187486984517,0.16285121415414205,1.176035129324705,0.24024072081343584,0.7538057291439536,0.38933779338712426,-0.0535714285714286,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Marinifilaceae.Odoribacter,Odoribacter,308,120,0.2917298648064904,0.31314677008504854,0.9316074527202006,0.352069575596051,0.812917891595562,0.1547915882091629,0.08852813852813846,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Porphyromonadaceae.Porphyromonas,Porphyromonas,308,120,0.8296229058518843,0.2297878487354678,3.610386321197287,0.00034230247487466217,0.03183413016334358,0.27168688482296877,0.06839826839826846,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotella,Prevotella,308,120,0.03383852360977652,0.12613525306415396,0.2682717383740914,0.7886206278645603,0.9501590096445363,0.05899455932879232,-0.11747835497835502,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Enterocloster,Enterocloster,308,120,0.11011033527240886,0.27926587530233854,0.39428496286272474,0.6935688969080354,0.9501590096445363,0.83495269403948,0.01298701298701288,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Tannerellaceae.Incertae Sedis,Incertae Sedis,308,120,-0.164683976830219,0.23503550129112352,-0.7006770293234783,0.4838889136882646,0.8375074694378458,0.2634281660254574,-0.06958874458874453,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Eubacteriales.Anaerofustaceae.Anaerofustis,Anaerofustis,308,120,-0.01078175664858493,0.13907758223323577,-0.07752332529410612,0.9382438053573242,0.9793626722109556,0.052011211331467085,-0.12088744588744593,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.Incertae Sedis,Incertae Sedis,308,120,0.08180715219031359,0.3050497153438111,0.2681764580508182,0.7886939152484733,0.9501590096445363,0.2417908391492487,-0.07283549783549781,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Peptostreptococcaceae.Peptostreptococcus,Peptostreptococcus,308,120,0.5770830355077631,0.15411742271318263,3.7444373604776193,0.00020575700420495668,0.03183413016334358,0.9330957846763142,-0.005248917748917781,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Cyanobacteriota.Vampirivibrionia.Gastranaerophilales.Gastranaerophilaceae.CAG-196,CAG-196,308,120,0.03051245245909006,0.1504274749816132,0.20283829441941775,0.8393587244053858,0.9745555844308945,0.06949966374305015,-0.11293290043290038,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Eubacteriales.Eubacteriaceae.Eubacterium,Eubacterium,308,120,0.04475864772173057,0.1404527262390464,0.3186741113558214,0.7501305670524447,0.9501590096445363,0.18246499712296949,-0.0829545454545455,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella,Angelakisella,308,120,0.057399995543076204,0.18240509791806422,0.3146841628782771,0.7531562643885009,0.9501590096445363,0.4262806168516645,-0.04951298701298701,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Pseudomonadota.Gammaproteobacteria.Pseudomonadales.Pseudomonadaceae.Pseudomonas,Pseudomonas,308,120,-0.05284789879415725,0.24348860682752332,-0.21704464731523307,0.8282779487428112,0.9689289211708357,0.6117213940054499,-0.03160173160173163,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Holdemania,Holdemania,308,120,-0.15078425690604563,0.17647279260128065,-0.8544334493914015,0.3933473669010784,0.812917891595562,0.0855301141426019,-0.10698051948051945,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Negativicutes.Acidaminococcales.Acidaminococcaceae.Acidaminococcus,Acidaminococcus,308,120,0.3256410793045812,0.2937770204707029,1.1084634148131267,0.26829008940444915,0.7538057291439536,0.5579335622153125,-0.03647186147186143,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Anaerovoracaceae.[Eubacterium] brachy group,[Eubacterium] brachy group,308,120,0.20324470940911943,0.21638043736869061,0.939293366261252,0.34811491705795206,0.812917891595562,0.5596888300698742,0.0363095238095239,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Marinifilaceae.Butyricimonas,Butyricimonas,308,120,0.3020808062431356,0.2688113749415895,1.1237649683119817,0.2617485879030352,0.7538057291439536,0.19988602467994132,0.0797619047619047,"age_years,sex",186
within_project,cancer_other,PRJNA290926,Bacteria.Fusobacteriota.Fusobacteriia.Fusobacteriales.Fusobacteriaceae.Fusobacterium,Fusobacterium,308,120,0.7533806064987217,0.21787465863799343,3.4578624756470218,0.0005995219401609429,0.037170360289978464,0.32923657391104555,0.06071428571428572,"age_years,sex",186
